Account,Number_of_accessories
1e0bdfe2670a655efee77c4952ca04232a751c51f2aba811402ee6aff69a70ea,0 
9c9901e1e03caa11226c342611c3abd614f7a716de92006090403877550bf536,0 
1b9e59e28957fd868482d9c7ea7650750504c85a22e3ebe313fcf077146384c9,1 
a488924575fd9c28afa967e9bc9bbf7bf16b655db90857fbf4a894a47259b039,2 
10fae03f3c3e9c8c9459c7fe565010a719cf6c9d81682355d4021bf6c9a90344,0 
76c6660316430d025e63f8b5984511abb4d18f5470a65716cdf3d2d3a3cb609b,0 
85777b25f06e8e0fff55c0c8391853dc03a592d34b5c507121bd53b82933694f,1 
d02065e7ad2d2227dd01f577d4c3999f4c0efaef41d05eb97c516dc6d24c6120,0 
947a550482e7f830f2537f371b7edcf2e14a942ba8bf02be489f82220e1319a0,1 
6d5cc6e152ef9aeb1fb5b63d773f4aaff0eb8902518dff4f43faef4dbda7cc7c,0 
545569bfc101859318090d72558305a529f9a1d3ebc04a89b260173afd8deb61,2 
1212e7d433c672334243f83499458665f4c0cd8d377d9d7a30bfff99d3aae442,0 
f8c300841b0e54a72411e607e5cb43fd460a3621087becd990416676b3208f0b,1 
f1fdbaa7876b20b377e52b2eb93ef8decde9f5cec2aba6fd4a42f39d672e2505,0 
e7095a526549ed703a64d2eb2a0d6bc5b67a672ad19b9acdfd10eb092279d8f7,2 
c707fb9a9e6a05ae9a7dcc63ad8d7f30bdb50e2ed719a2b6f3d1e798fff21a14,0 
a4bc809c57ee8561ac1277771b149b7cad8d15cfb41a577eb04f1ace630135ce,0 
e046df019b9c4ca986913a15855b9c1f4e68c17635929e3eb3ebf0ff475a6df9,0 
ee23c3837d4c94db8b7ae3d26983a0bff0bd89341f1a1bb19ee7d21057eb81e7,0 
32453a43d395d030d429918e5aa10b3377354a5d077a24565221e7f7c2119b0d,2 
92809ca31c13c94db98f7d707b642723d989f2afb6bac5bf2c8555461466a28f,0 
b9f0b36a60f2825dfb0c4c0a89f529b3d387759103fa6c490c015c62719d0e37,2 
84357821b854032139896dad7cc33345456dd994063db5ed3dde8bc8a6616b74,0 
52e3ae95365778915dd75e595584dd101b1e633af0b601f08e70a0bab87eacc5,5 
f2e20eb44cf1c8a785fa54ea9973f6f1c25e9769ea5c86a7747269e5c64576b6,5 
87ba8bdc853f2477f51e317a9bae2832a342b1b360c348b980f9fbffef2ed8f7,2 
a00ede4116201f4014948b703513e12fba5738c315b711f738f3d9589c3b1b7d,0 
69820eab9b4479e86486f584d837b5250ac55ede3fd61fd2401261baf42c059d,0 
8ebeda57d5dce58f9d18c00b7a117471391dd03e25a509c5dd4a51b5cc2ad3b3,0 
5d80c0a53cdcb06be2d58084f561af50117e7e7041561f8c02a0159f8eb00b43,1 
ce051a882113f68c2ba8b7d132cb055517029b4bfca5e43bce3ca5ff462bf664,0 
39294f6e8cba436a3ba706f3339995447024010079b7d611fddb68a63112acea,4 
0cc173d5e5c297774cbf88ef8ecb334ef65e4e3a1bc8356233d1eab8f4d35db3,0 
610b7e988b7b991a0a4fe35ea62e02c5c0bbe40d7f32f48b430a64ec7d2e634f,1 
70b4af1f04e4cfc930728afb38d47f6e41446f71db40a1a60760ee144d67048a,0 
2a675fef3969cf2530249912e46a33a247f7f65f6eda2d08ea766301a8abdd37,0 
8710e4db9e9a1d78b209783fd5bb286b6e8440cfead493e9ceb3fadba3d014fd,0 
ba300b7a519ca860c9ba163192520f867a5fe54c77663314cf4c010f8ab60667,0 
401c2cbd7df48b59bca7756d72047b0a1a94fbafe34cdd919eb662d06f30d5e3,1 
83cc76dba5ed09250d9bf5f97c68dd5dea609e8d60eeecef0c2cd0f19f2a22ac,0 
338924a51bd677dd009a47ccb5c26770302e44c58abe660ea3b3a94579939ece,0 
76f69601ba097fef907c85246fdaebf595f7440b826423f21f286e26ac13887c,1 
034ce69207fd1cb8179c83ec1a5b10a46bc9543c310eb1e8c2526441ff0831c8,0 
40fdca65360fbbdc261e639f4030075181de0ee812641b21174cc006222e2c3b,0 
c80c7f450e49030b89df770ff7c22d9468da29be7c02919e0d5827ffb690dfd8,0 
468c1acf0c64dd31fe5e4bf9238e7d9cc4963e0c84bbeed820547e7796c56d49,2 
21a18d3ce28ba03fe91edb891977c71ce008423d5dc75adea8c38b1e4cdf78b8,1 
6e211cbd88f91deab192f9e8b0eda2930e2b251eb5fe13d87827b4a3beb39397,0 
833d7ffee86e845f2f2881b6d47087de34c82452e687300cc0ccbcd656e52617,1 
37811e9864b5fc2e1c15f274118924e702f62b59902c47e16742b35cae2eeaae,0 
de3bcf9123fb20ae18eb400932813a1e28ae80f5cd1da199eaf4c848945b112f,0 
946057b1cd2ef6b8185b4af9444538438e88547a6aa72ef84d9b7948c76a3970,1 
5d5eb12b2b34f0aefc57bced7a4398a79a90b78f6dc75fefa17d841f64cd2a7c,0 
effa0e1fb758adc696b39ddaf171e50ea33d9c7dc32ace54b4d77bab9dad5698,1 
ff3af144e90c6bb0044edfa8b425ab7f29428ff18f581b4190603947de559567,0 
1d96d1df2b7d59f4abe429667c6aced3749cf9359d784f9ac4cdb9220d1e1213,0 
321b029992fabc352acc1922a5cf52605895daa7ca4f5e9994f88b4080ac43e7,1 
8385ef67ebcd90cd0fe91fad62e9e324acb7e9beb17bf7af05cd282c829bc759,0 
d677731a222518552d5f63bdba6c25915f3eae0668d7d2f0d0d331294316cc79,1 
d9dea3119fb52182c47b65c4c2217224b8efdb0fc83b8802ecc4d86eb621b36b,0 
1e1f56a70628f88cabf1ca013860abde7ce6a4d4b3ec0bcb55e09a0cf4ebda2e,0 
e6273851e5b86dfc7ff163c19f4fd1afd4ca7d296767f2811d66ff10c408f21e,0 
f1d56c8c97a376a170588b84a2f6ad639130855bba5c7ff60d178986de050f6a,1 
13f035a7c3f4527bd9ae98c0287c12e65ce92c0b6c8b2c5c9d8df3b8993543b9,0 
8b5c43ffc9a12ac17b437801a6f345d0bd406b21213bd35175553242028fea99,3 
37543e3fc235062f9341f7fd46e077411abaeaeea644d2ceab59a8e69971b7a6,1 
424ff0e8f827da62eda83a6cb12eef67ccd1cac65c862337554821e79356f6bc,2 
0fb415bc2a5f49e8905cea513ba68229120f046ebabac35c00c6c3c934f3c4de,2 
12f09926a1baf3ce852a1fa7046d19cbb1df5fd417950ee30cb676e0ad5dddb2,3 
6875c4b31c844ab0b8c57aad79a3b1bc092bd74b40478d3a0bfc8bc5b4b4eece,0 
8d0d19a2ecf282ed320ea9b13165eccecf2317b78ff5958b173fc8cb0b8e895a,0 
8adb0984caa375f6943d0b1104cb5d32fcc862c203b5a880daaf1472aa384c30,0 
21cae401dd3233e46e6705bcbd3fbde0a49beb4e03d79446a829e2a892f7a629,1 
c617d55408639f81a463bf4cbd633c047c8460b6728b4e781a502cf5c2cb38f4,0 
bc004396aa69c9b7638d193ddbd8d63818ca3660ffe9a5d469fc136b30675c4b,2 
6057ed7a3cb11e58fe41f751f9e93eb095e63e18c3c397c3287b7912f16d7d8f,1 
d67473df23cfec704a448ccae0b3812a3a66a73332408b1034f312546d4e861b,0 
6c7cb9991cef33aebcfc9a36d59067d987edeb4cf5a82726f5112a9267c1ccc4,1 
43ea1585d01e67238e2e3af336aa15b2b0c848523fabe774146c1f8f66d752aa,0 
b8f9746ecee45a347f1f5c2d53d07190ee8e73f3afbff055eb84f0109ad845a0,1 
8f55733ad0b94dbbccc8bf8dcab99f180f4d39750f3eae7a6137d1b7f0a749b0,0 
3e7ab47a922e087c044881da92136b50c6f1c76267d16a312b95c544ad71f3c9,0 
f21a3b2ed4041d8fbc716fc90288a718ce3eef177ec3de0c397403cf62b26caa,2 
2aef840fc30acad8f8f7520147be93f86ce670d0b7a22316c3e739a5fd69c1d1,1 
d7664a18cc4e95ded1bfccd9507ed7bac28ebd0be0f14920871798ea429e28e9,0 
ce6f84f5d7523a339a1e25e2b571584690c94780f41c9e6e0040915ab0c55509,1 
dc680fb6a991d83ba61bc15f6445565bd812e099b259a9876ba9b50b817ccc72,1 
ec79a630eec3d22f42580c13b0f6c3b23f73bfcf74d55306c420557f3bda6552,2 
c5bc026706e264a548f535be0b6042fb7fd35c6646ac5996c69b9331e6605ebd,1 
acb9d7d57bb70fbaa5da0394c90c04cf9d21a165a77de1d2d34d4b528c1415a5,1 
83a8b5680f311a0d15d8490d17b2658984ab710f375b2663d9c60114d86d586a,1 
c9fb5515dd17a088f62bdd81fc410764658639885d98da087b384d791d44cfa2,1 
b3d6845d25ad2a2847b7edf890552610a9a309e577820061e513e099048c8a34,1 
e53b1b1b69cf2d263c630efca86f3d5fd29d0bfbeca941df0664e227ec84ffcd,1 
7b010b543eaf7bfd84d83a44c203cf3aaa78eb58c726d977845a013774d6b117,0 
163336139fb46ed7d9e34e6ab59e091f1c66384da4dc65b35783ce708cef021b,0 
41c27952915675eff1ea8cad98e3935607e8865ef6accc6e9053f630320fdfac,0 
78804695407ab86400450641b270815742694da08bf6a80aa0c17cdec577a185,0 
f7a10ce01a867b40abe2502157f052f7191c146d1665ecd4c3047af9e0a6c200,0 
ef7ef078b078ad8802886b12f2eb6b574311f1d8c2a51e47b5106ac3519aeba5,0 
c7866df1f42427ac865f01a7f05647f93174e78ef303f07d2812e35858a6846b,1 
d2695d588b17f642e18bef8dd7589b7c14a9c7a7acab3eaab98f91072aa36fb4,1 
9134ea8bc5adcfdbbb4bc4ab236d06df13baca7c6121c4a117f41bab7d7369bf,1 
b3f6b4612a2a10d500b376d5b10f29d2b5dec5d869b3d182452e33b2374cbbc3,1 
ec7853fda39be6f46cc53e0c142a771196dbd14235f604a854af68e62c45909a,0 
b234c0d8850ab6a38de26e9fff836ec4ff8fbdc4ed9d2cad53a48039169d1b18,0 
e3f261b99a88c9000085871853626a497c0b22f94856259d37961ec0a4ce1135,1 
188077a80b0f698788039e05d320730921cbc4a0baf0bb43b0b53c458add0aaa,1 
c265d91131a4b394dc84db578907e271a694f35a38eaf8a6a700cf619efb28e8,0 
8fc6ab312e7a60ca2585a7fb74930df2a011481a61fddfc0420e5530c1880e93,1 
39c0d87c264aface74c3f628446af738788ebf3b845c99cffee7fb25ff30a0e4,0 
75c527cade9c75489b23df9112f0a692198b3013de6ca33791d4bbbb5a63ef15,0 
3cda9c5e8f11ed2d1b668d9b351dde69b4a3598fc710a1a7120e56aba7820f7e,2 
f28013989232623915abf10c2c4c12d7ffa6a72b64ac515cee896f51821267bc,2 
a5c17892059af6d26b244b870d6696b4e81d0d0619e84c89f6502a92358c860d,2 
4728a07e82e76cfc2d521529ed7cfa3522bf73cbd13e44262a9a41fabd742718,0 
30341176ee9f61b689baaf029b092812e6b0ad61962a9514f70021d6a5f7ace9,0 
3731194a6e6410e3e6d72de3262fd0558b7a0b00935ad8fe418b34b6b5c4698a,1 
b147975fd6805c29b46fd0c16d952327efa54a02d7ac45fa120a19a1130fc71d,0 
912eff28dbb364950d9210382df8461492f2eb9d24d162ace41af5639824f239,6 
2f98c4e408a76e5fea4940f5fd85418e80d41642d5a24b2619ccdd400da94a38,0 
fd7865fa234022782845b86787c668b4a9dabffb6ea1246a759b1f6c0d12b959,0 
44a2d844730be9b53141049354143f628a1f6b082b34cd84e81c8a554d412c24,2 
f29c81ac954aab6f6275bf11012629e3bafa4af6bfea99ec9bcc8135c6eaad22,18 
423bec3ffdae663a75e9e96a33aabd7369323f88b599eaba11cd662e6b53682e,0 
0084dcc41305a43f34ce77682b44115615a37181e1fe78858f854928036c9ef0,2 
984c6f73898b3e8f557111e8d39b0bbcd037ad658be5c1217ab4037e9139131c,0 
aa64ce7b7e1ca6ed64ceac2ea001779a52a25616f4be72579ffb6273069fff88,0 
1b48f475ba917d2eaba79c62de480df7463206eee907c5406ff53b30a259184e,0 
30c0640a8b585ccdb9e740f134592b1969b3fae01be3ca1dca8a804e1cd7fe67,0 
f9ea7d3d2457746755ce7051d5873889a46922937046355aa5aa320e872d9457,1 
4e6a1b30c79b3b235f66110261866b5959e4af583e4a54a02c93c9d8bbbbbc21,0 
22239b378a431648ae42ea83274870fd7cfeaa77cc745822681f1132412fa9ea,4 
d3b680e1a3b1f9c89b3f20c1c3d418484ae505b806c14d15130281a392658ffb,4 
66df069639522ae256745abfdda15dc23ff2fc68d4433a61907e3c7fae99d3f2,1 
17b176abb780043f0287053495672e646105c306f5862eb8df21a02a2ef2805e,1 
77c88332c2ab7bd058761ffc9efd7a300408856651415a74a7c1edfd00eef332,0 
815e21a33f8500a3dfa6e0a312ceaf8fcff1e993a902935d0c6d30a8d28b873b,3 
92a18a4cc0259aad3f364498866b6f177e3e267d683a41763553f783db39f2b3,0 
e2af6b843780ea8ef08198a0cd9515032adbfbb8eaba6ca89eaee743450484ea,1 
e331cfcabe9f646749d76afdf19e1b939e90eb3657b2a3d8ca7d6b156d0b2d02,1 
820d2a3175423717082fb67245306f81090e79132877585ffb3d4e95db8a1f86,1 
00b88de70c23b618a053036081c8463884beb3eb6930f9d5f14c83cf38d61552,0 
caa1a0842b97b70e3d715e65aa5590975ffaa182515de1be43db18caa626a68b,0 
a781539b7f9ed19ee31fe528387c15d3dd2dcdfde24397f1d91285c58dd6e2c8,5 
5c1eb58ac99c1719f2b6df377f911feeb5b8fc5479eaf3ea61de37fc3dd51674,0 
8a1151bca4dec0f6bdb6863394f6d6d1533ea3c03060072548982a69143838dd,3 
914716d9ce1d20b0733bf22fc108c649d332313b74793f56c65092d7aab60014,1 
c8e7f3d0f4b244d4a4e46b91af87fe29e05859f458d41684f8cc32a93fd2e037,0 
0273abb96d8686eb527daf85a62cf69f6d2dda637f461efb224f3443b893bc99,0 
ddb62365882601644334d48e7cc09f394e76dc59bc40b34d57f334547628768e,0 
35602083e984e9af96dd487f78b2d63265c5840b54a955e0c169d2f21517f069,1 
be6d03234d523a7a001fbd1629cfc6a01c9e0829956f8e86ab3757846643761a,0 
fb7bd969b6d219c878920d4cc1ca54fb4222aba35988b541114c1b97b948524a,2 
574cb968c82d8874fd15a3a15bd33bdfcf6438af817e9ac06d1e1596e979e6ff,0 
caee4fcd0ab91d87e8f2e53259c10472d981972f493584f4072bb311e11ef6b4,2 
c44e2d045140527ab940561f91b9779ee19857b7ceb6b69032055bfbd33800a4,2 
5bd5c84a7c756c006e962d338a82a3dd0cafff5ad8b6b6f2cc1bf1e345488954,2 
3ea9ce8db9c99c80c10686a0c0b1cc1b1e845ec8a690bd4cf9cba817d6fae9c2,0 
e0286a5a109b25b3ecd2dccc8395643d8541e6a0c2364ba285a91b1c88ddbce3,0 
9071fa2ffb786d27ef7a9bcdaad6a1c137afd6a57c810fb86459e123294af144,0 
2228e51a21209fb5c9d328a92e5c198dd533d5066cf180647936b1450b867098,0 
365e4de5d8c1882ae8c469ba808c32c17e7407059e4bc068762de91914f52ab1,0 
a627a9832b8cd82a00c7fbeb6b304ae0b871073ddd93a544ed5a61a9f91cfc75,0 
43e6ce3ad6ee2ec0d91e6b0bcab56140a9aca9c8904adf9604d4d398f0824d43,0 
d4fd073d740a977a9c22c06961f6355412bdfdc364faac0fcac8fc6539ed1ac8,0 
e37c524e679c4a8d3f07d9e54d06796025f415c857bad4a291c4d7d113236ecc,1 
be6384a2c15072e9c37ae00e08a8445f1dcd6f7654b052878e9e712bda5a1566,0 
7bb72191bf926aa75943641e1ca212e0fc6b2892cccc04603157a4bbdaf5f44c,0 
af1fd9b584c33bbcea10b30c931d16b41a424b938e5abb174931e598b5aa73bb,0 
73ff4f6df4dc47419ea9f6a4534901b00607e146b4e1716fbe090e160838daa4,1 
3154eb7d22672b3b8ae1c62f9492f2a5549c03670505bae0ebd3ee36bac39e4d,0 
3ff2da460c5626cfeaa5665c8718e7cbddf9741f4046623ad5ee49bd6fc092a1,1 
4f08ba383c360254e793ae2d3198f516b5154ac387a0274be606db235718ba48,0 
65bcbffb9ee563d54a035bb6b42d89f0fe5bf957e8824ef6b7cd0e1a94229c10,0 
b837973c176ba93541ae94a8151269f784c2e92057b658e9d8d866cc334e380a,1 
8f8e0c95ed7fac6f36be2d630ccb86fbf117b095789a945432cf71253deadad8,0 
2794a10720f3226ed4fbe79fa2601a6c91928ea079c6fbe7a8501ab46f5c9cdf,0 
d13971b022d8ff91e15b2540666443741358c55a6e683f80d265d2c2cda828cd,0 
36bbc0a6b3381ae4c5d31789dee13dd2785e34f4ea2135ee624aa6d1d5f3e095,1 
acec3c8ed3ebb0c12b40c13daf0a5fe10419505313364e445af9fd25ffddc2d0,0 
40273241506c028b183a2db4612e9343711a7360a05a589b30110ae126f5578e,0 
dec9f1b2e4c1ceadf220669cc2a9c13e83d81c915f81c7ab8188a9a13ca15219,1 
cf5613b83166cf08e833ebb15d12c78f5a1b5599e83ae35cfef83614909e01af,0 
3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,15 
92e47fa1daf879f415d75adf57305587ade9d41d472ce1812cf5ea5726eb40ad,0 
8b5965ade4481f65323d495f693148f7ae27d48ea3d620f2a244be42b6f6415d,0 
0534f6f353eda719a59cc636e148da6e2b9a165dcd57fdcc0f85d7e56fab3955,2 
963488de7aaf21913ed4f522ecdd9f805f49d581dc1e8ea6bc719c59688aae31,0 
cd83d519bf864bf5115e0327400bd18cc4f6ef15b8592efb2195c63761481e81,1 
96184fbeb4c250ba68b91d7e329231176ad3002e58e1b8d5cea7b5da3ab393c9,2 
7cbf72cc98c771379fefe75c1058b4051aa2a6c1df9e80054e43158837befb80,6 
1917e2197b7466b4ef3bf6721accb3075dae6001c1b01392176ef4b5eeddb4ce,0 
35f7a48a8047a22365038dd73535ac91f1967c3c50918248856688b8a249d87c,0 
e6b13f8fc29b7c25ff5c633a9b59d9634056fab9bb3bd0dd22fbbab1f7a059c1,0 
0806e0ba7ed3a306ea6c60fb97b097ee8354974ff8d712429ac045fe0beb68a6,0 
139dca6558bde40a6866f5238ff3e84a6bc4939b37b214d5561a7fc91c534557,2 
cfc16976612666d3678712fca88887a18c8729162dd9b323ae32978946703545,0 
839300a56e60f4c28ff5174eade5ea67df45b23661c0461565a6c41369a489cf,0 
e2c6ff8952d943ce2679815a69784430c60930f1646520d1100edc2de4ef0ca6,0 
a5b1ef18ec4992944042768c41c51b563c1644c0bd9272c9ee67946f1095e523,0 
ddba6038d9c0dc6ace3b3b95b53250a2722bdf87354e33064b3383edeaa401ae,0 
1259a0d7ba7a295550d0fa3ad665144e15c0b09f547de5ef436e548c6eb6439c,1 
db51a388f9738fb26add5856cf12ad3476c186a2aa11b738302f055819a20d16,1 
fd62774b4d8fafad8a77b16c59fd78fb35f8b75e63c53b54877c66d0cf5ab6e4,1 
4550407696838a6bd752faf9afc14df849c85d312cf0afa7a043f82507308fc0,0 
7ab39140aa67d33a10fdb15e03a9c4e388a65842f7d34873345e03283f918005,0 
5b66d6cbb845391c21dd163ac62154d5d3909d8cadf69ef3e13c6c0e2a064232,1 
9805ed18d7b85868894035e602e20faad616e3feeed61b5d87fa26f976b37387,1 
274f8e85fbe97dedf7349aa36840ba396138b8be9f638ed77bd04377bb8faf7a,0 
b9323043de75c033ae9fefd2c8b243c199237faa73e072c0fb5d5bb9b96d4d49,1 
812b93d50d3ce246cd83ac269c08c5de20f3c6eb0cfef5a08f94fa3709241793,1 
172660628370293e3c48411f50c5f44ceaac0a47a5c8a15467d5dd6c98e2fc73,0 
436c809ab4bd5676cb65b178a57ab32038c03586229ba8108fcb89f08f5afcf5,2 
6e19df3d6cbdae39ada3bade8d57adc131ab1272982010eb6a37676407ed6e6b,2 
ad7b1bf2da82c9bd22ab386c131fce886b4fea4d1f64546e9cac1923ca119856,0 
7a5be7ccaa9637835f7c6c74287059eb9983c70813422836dad4ce8bafca1f46,0 
a04a61768e817d71dbedd49ec731ef0dce7239fa88d5fa51642b0a741cb4004b,2 
4d91002a94ff04feb0883e258fa3d499ef53ce5ba42b7112128a91009b0caff5,0 
ca450c0b378f89d039844b6b1d61485bc0dfe9e9b4d9b6c27b20a9d59cccac41,0 
81ee3699755e1f279e2332e0c06ee699ae8f7bb10250cffa2b55256541cc7478,0 
adc6582482acce78fa847da645c17b7e2f8ca97b75ac7e97e4124d564f2ffe98,2 
daeb42640cca0f4729e164f3e8724af9f07cea9721c82971278bfc085a680d73,2 
6bf2b451fa42739f9e764d2bad7caef7cbd0f4696b49fd77819a6eb55f1a2e30,2 
fd8609336ff73962fb9db301992c21277d55c859042b5b7c21d046a18c8a1acf,2 
f7a80486e4c0e9a5ee704d6c9ad6dfead90843a70653f92a4ab2ca3118484597,0 
13bde6f7e043e68912add03f344e34d9efc315faedb58722913452958ce54517,1 
a97e3af4f1630ad3f25685be7f4b5d038df6100dcf2874ee9d8f95c0c637b917,0 
8bec41f5f07ae90bc6b08b682757f1bccb40b9ffe934358c6db8da50a7005180,6 
bb1fdf493f5f9b00af507a842398858364c3872bdaab6072921b758435a00498,0 
dd0bffee7d903da95497645155d7696d280ea2da3a48e2b4beb393716403af4e,0 
df5afb82dddb6eb4b9373912ee09f6e1d55784c11eb0322c82a1192c93aceb14,17 
113a4ea9d3aca69eaeadd66ec84083e201f4d2821a632121f2e9e7f0fb439759,0 
308041ed7f4d6c0a7dad1c54924a8d29ef026bcc01a0c0eb18533fe7d2e41b9b,0 
08556452a8365e4cc26896c88b8bb2b361e2f6aa74ad8cda1dd28537bad898e9,0 
397e5a69e0f4c7520cf9885768d698409380c6e237d4bb64378335ee41f346e5,0 
882413a028c64c7714e10b5cae190e97e291bf5c82612caf6225aa16032c124b,0 
b7118930538e2a0f143711b174e83e95494e86f1663cb23f0dfdc98a4e6b48f1,0 
725330a2f9b046386f4b115f932075fba636ef3739d1a654118ea0f46f89446e,4 
9991a4b861652d61f8acf88796f4bce82c51e3defbcce110c7da288b64e6ceb2,4 
59298bc84e68e0f3860e46aa9c047a7860226e3dc7f408a61e1384c943223f27,1 
6d18bbfe503c612ed1fbe9a17b914bc71fb3e26e8bca37a10deeb497bac045bf,0 
33d8485170a0b7fb16314db89e44c53edbdd402d4d25f665d90228611140a364,0 
1fee5d6f138c7531682a389b41fd6a67d66354cd48637f08ea85596020fe2226,1 
eb4bee9b2782bfedddcb3b9a929882dce4bcb19c21a4cb84fbabd5d613344f57,0 
653619ef0d27d07a5ae275e7b6d53a2462b7c89f269ddfb8b7c16ff4f87703b1,1 
bbecff89f4f90f3833710df082e1de9be915bbdc541273ae6f36e3892a717d41,0 
6f19d022d4a6f07514c9032252168868f0a09d66f5b0b3d9db5ad54db84a9a4f,0 
1ada37a1b2089cc6194e61251a3e9a8682f5fa55678b247570e3988eac6128f5,0 
612588861bb7438856a5acb2fb1f0dc51257aebfe9934e552bcaa148a8048a1a,3 
f6691b637c5ac1efbf8575df62ff94ccca3b47f04c9918e63da677852e7a5d5a,0 
259af0798251fd774685acf5c0a6454af2095b89e22ddb1d5a453776d3d7bd2a,2 
7c4e576d6fd4f0457ca099136d8c8526aad33627cb04770e789c3f2a6b9baecb,1 
29b9dceb275c569837cabb32bbd8aa2f08edbfe71832a03443ff6b21a85fe654,0 
1f34481a15f013a7f5612c7f5e0ec3dbe22c3669d89460ded0f886b7a3a54d0b,1 
b67c6644115ee8cc8231acb7fba33205706f93b052324b8e2c1e95c02d13f545,1 
42527b1172e1c9551a333d73662af2b7a13c8574bf8d112f987bc60e69ab6e8b,1 
2c4e9dd9de4c6eb4412964d079f33f0e42ec3e5e618764481da34fbdfbb801e8,2 
8a356fb87684810eb8e1096cd72ccdaeb06c4d10e2128dc787cdc6f8d8cdd99d,0 
ecb35c8e7affee6a9fd28adfe15ecba2466051724794168fa7e1606f8278354d,1 
339befc720540a70419e723823088520fb67e12abf618b4e7be17a6f41e1b137,1 
17979549d51e8f584afbe7f84b9835173ef1bc6623ba135871c35bb11aaad951,0 
567b87642ebfc88a787155ce8c5287860f9e4939d312884c34fc7ec5d5ca69ed,0 
24e9e5dd7c7b0b29670bcb5a5d82eef6fce6faf744587ab524cf02ec1ea7a67e,1 
3a8fe39f27d4d5cf16cf4176d01829c9c209e03c8759e6c918dd01cbb2e95c23,2 
52bcdf2d3efded2ed2e3c5b53102cafe0bd422004290a966dcbae610e0e322df,1 
758ab8a72283ae2fa41406c4e59ca993939fc9db683f6e4a42cc2eb476cf7c0b,0 
cd2e6c8f73301ce7bb17e36045f00feb7cac6155f24fefe2e516f460f7744879,0 
882316b5e953a9f55040e776ed1df990320ba0a0689fe2b73e20a9da25c2cdbb,0 
fd8a4ce4edb84e5f3520a89eaf9a77c8720ef77167fe654a6ca17afa798f764f,1 
ea73f35afba8dc1584b7a17cb789b2d0d882de19833b7b933435ec3aa8bf003d,1 
f13b45266317c13050aaa024bdcbc8bff27c5e55875a6f5f3acd9719035af900,2 
650f519dd081f9b57db6e55fabdd9c3cb2cfda02c15b9b565d6cbb78465dace6,0 
c596885e14ed915e934c75b1b8398d4ca121652c529fede2c834034c51235bb2,0 
7e898d4a995a7887c90253c81c656427ba27d5cd27fc1dba90c3e171d23e6dd0,0 
f675e229090704f0326ca3f73f5f04bc3e9cba94e9ec0ec1f451aa4ff2ad182c,0 
70b2061e798957b8e5450a5aa6654784133182b808f468a4ccf4f52fec97adb4,0 
e5f5fabcc4101cdd4a3e9e74b6ad974a3a7cfe82aaa8d7a5b1a60f9bfd725947,2 
dc2491f40c36f1bcf0ca714378141910b7833abcd3bddb914319eeee83cb1f18,1 
e5f148bf36454e0813e3416617a7a1b6b681e87f64142cdfe8414425bb94df23,3 
c01124a91d7f268da6eac501c075ea95a07b4e3fcb3ec2f1e33c52bd3804f532,1 
0e05315beb0b093112ca77c792262f4ffa0a0b5a291ec6be6e054dd4f7a933a1,2 
a200e3034e0038ff18614b5d58c2a03ed2b237c4c0a32c566bd30f58aba2763f,0 
70b036a3412e192854c458872e30d4f166213f31183c93c94b1ce30ea051db47,1 
2aec1a51b60a4fa5fd9cb7299248305b305aaf6647618fd88e6574fa2564b6c4,2 
66b577f1243ec1bded27518c77b49e2dde2fbd3049aa38819677ca635538f85a,0 
6e42dd231c0e0956959ae31ae92121147fc09ae1e393b2033e9299d44d771953,2 
07a7344e7f54d6a37a6a99be78906583a377961bbab34d26811c2cfe812e9ccf,0 
b8b3352aa75e83b1f2f978b148239e0e82548fad9714bbb581f9c6cfd6717776,0 
d6c213926032ca8d2d38f60c70e79e1846494437893b4f1cdee5a53e34f4dcf9,1 
f6ce08d00a4c5d9df813c8bcfd1fd18987908b583d5145f783bf1b4133f12172,1 
50fac9d1952bc179e52d56a92f4bd6550d08a01fda4a4f1b2346d3a5c7c9bff7,0 
77d0c43cc669f973a85729b32076a4f693681ad0f9cbcead11e3ff5c68d55138,2 
f790d8eac47b630403f41fafc884a65757c7a615e83770ad65019dd8302451d8,0 
53f22bcb0d0fd088851ea25ace1e9125364a8e542d9e7f38e21df5e5c0aab50b,1 
71a176fa2dc3b9e1a27b4f116c9a3207d96008da7a06592f4876ecdaff702215,0 
dc6e444edf1dcc1c577e94e8039db75e0ab7b8513269d326c83fffdd6d5ba1a9,0 
4afbf1ec7541543fef811fb7d37c0aca846295c4351c97005dde343ecc7dde25,2 
78cc47c96b4c2d318002f342fb0658ba4e4183294c0d7f7c3e6489c87d43f064,2 
31097d7feec95ec624877b82044ad1e98c8ef51d2665b302cde60478bdebbb7f,0 
02f9245e6ba09240792c35bb66b1ee412d2f4ad3e7c1206a84cc1d54a292ddb0,0 
ed240c9853d9d3314f7a0a71a165722ac1f72e3d5450034d89543462316a4e52,2 
0a6477f69d4070bc1fc4f7d56dc8e99fc7671fbfbcc10af805293682cc3f63b8,2 
7b1dbfa333a3c1d9293c5b564debfe8f3425bf9c99622babc6c5c37d24e23bda,0 
c80650a947bf4967d3086f86d089da1ae3e1c5abd9d699d3b674ae7735882389,1 
853aa1ec14c4babf51583990c9932f6cd0cab70384d905473e12e8b53eb37ea0,1 
