Token,Time,Seller,Buyer,Price
rgz55-6ykor-uwiaa-aaaaa-cmaca-uaqca-aaait-a,1_645_384_793_083_166_353,qdrjx-dqlgo-p3jn7-jafyp-k4xdf-pfqui-hh2fw-6s273-enenz-mfidv-vae,d8b74b8722ebee28061120b2ebbec17b93b3d8571b2f4f698669611b64c81e4d,290_000_000
3eqx2-hqkor-uwiaa-aaaaa-cmaca-uaqca-aabhp-a,1_645_395_794_425_326_615,364px-5l3w4-h6yla-qt7ie-7ajcd-xd2jo-zuujp-rewdh-dhxit-e5eyg-fae,d8b74b8722ebee28061120b2ebbec17b93b3d8571b2f4f698669611b64c81e4d,290_000_000
m34ku-rakor-uwiaa-aaaaa-cmaca-uaqca-aaaxd-a,1_645_399_906_859_824_258,ch7dc-k4fbc-kbinu-tfg4y-vxq7v-ezwgb-drzhb-5kd2s-mgasl-yrdcn-5qe,d8b74b8722ebee28061120b2ebbec17b93b3d8571b2f4f698669611b64c81e4d,288_000_000
mgjah-gikor-uwiaa-aaaaa-cmaca-uaqca-aaahn-q,1_645_400_164_131_428_756,364px-5l3w4-h6yla-qt7ie-7ajcd-xd2jo-zuujp-rewdh-dhxit-e5eyg-fae,99da9b61b787f117c709b3a7f9d35d19e7be0ddda572868078923853b7458c95,299_000_000
haqt5-dqkor-uwiaa-aaaaa-cmaca-uaqca-aaagt-q,1_645_405_103_287_179_479,nufgd-d6l2s-cz7nz-fbtyx-ehyin-zrg2y-zjc3m-ai5jz-w5jrb-qrdc6-tqe,52e320344262523141030b4143a8339c595b77e5e5f2a0576e1a286169c04b7e,300_000_000
m5j3d-nqkor-uwiaa-aaaaa-cmaca-uaqca-aaaae-a,1_645_405_206_234_664_637,6jcrh-ebd5h-3fzhv-nofa4-t3fwm-o36z7-b6och-bs2w5-w4auo-qgpx3-oae,52e320344262523141030b4143a8339c595b77e5e5f2a0576e1a286169c04b7e,900_000_000
s346f-cakor-uwiaa-aaaaa-cmaca-uaqca-aabvs-a,1_645_414_647_379_318_742,bpieu-gleib-jq7e6-acpbb-ph6on-x333r-tw4jz-r5dll-b6gfv-3kt5p-uae,7b9e31ec5d165389426fc93db921aa0828eb0f1cb12ffef353f53ee8d9014b13,299_000_000
jgl5n-qykor-uwiaa-aaaaa-cmaca-uaqca-aaax5-a,1_645_420_854_912_154_690,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,2306a580dbdc7b54975302aba45f83d8aaa2b5547280d50175f465a97ced4fa7,300_000_000
el56v-4ykor-uwiaa-aaaaa-cmaca-uaqca-aaagz-q,1_645_421_001_186_567_148,6pybq-xsbe3-ulkya-2sg7x-dmjva-swhkp-pdlep-bfl27-uidyb-u6to2-fae,2306a580dbdc7b54975302aba45f83d8aaa2b5547280d50175f465a97ced4fa7,350_000_000
acezn-pqkor-uwiaa-aaaaa-cmaca-uaqca-aaasf-a,1_645_421_862_289_260_281,wrcut-6vrdk-nw3bs-ovsrr-5mqnh-zekq2-ljvgd-t6wam-r3i6z-2dde2-zae,aaf2e4a29326fda37ab7f54212b03dfb69610cb443ebadb3cd84c2ef69752bc4,290_000_000
b5qay-lykor-uwiaa-aaaaa-cmaca-uaqca-aaal3-a,1_645_421_931_065_771_660,b7uzp-e5t44-qrrfq-vortf-vqeqw-kruur-tpg6e-dvpcu-zbd2f-3njmo-2ae,aaf2e4a29326fda37ab7f54212b03dfb69610cb443ebadb3cd84c2ef69752bc4,290_000_000
l4okd-kykor-uwiaa-aaaaa-cmaca-uaqca-aabmr-a,1_645_431_518_851_580_503,rzj5b-mkyig-2ccyr-ipaa3-dvmri-5hdar-pknhz-5c5xx-gm7r7-fc4kw-qqe,05eba16dfbb9cad16390cc497b4a1cbfc26593aeaa8e55c24f4efc8203cb2568,400_000_000
xitrd-rykor-uwiaa-aaaaa-cmaca-uaqca-aabhb-q,1_645_431_647_573_897_778,e7pdv-ldv5p-22khm-72acl-62sgj-q4qmv-ejydn-5cciu-tnvb5-a2apf-sqe,05eba16dfbb9cad16390cc497b4a1cbfc26593aeaa8e55c24f4efc8203cb2568,600_000_000
vl2n3-uikor-uwiaa-aaaaa-cmaca-uaqca-aaavz-a,1_645_432_994_883_247_926,f7rrx-6vart-5kmzw-ilaos-wpgzy-hjy2w-zw24q-34cqu-44m4o-n3e2l-7qe,80901096374943306b2400227497e617ee55641b24cd963eb63e1dacb1d08541,299_000_000
yuz22-aakor-uwiaa-aaaaa-cmaca-uaqca-aaaqz-a,1_645_433_062_224_658_969,phz63-ncak7-sniux-haqmg-feapq-hlr77-k7ejf-fzqh7-ywrwf-u6rbn-5qe,80901096374943306b2400227497e617ee55641b24cd963eb63e1dacb1d08541,300_000_000
lci3a-wykor-uwiaa-aaaaa-cmaca-uaqca-aaae4-a,1_645_433_312_974_548_485,cybny-gnz6i-aofsz-bx2kf-ulowf-6klcr-ga3aq-q32ir-ileo7-yuucf-6ae,3746f40991feb9120cf6703d4c1f1dbfe1377fccf2c3515e637730020fcd447e,299_900_000
vtoay-wykor-uwiaa-aaaaa-cmaca-uaqca-aaakk-a,1_645_433_381_835_949_781,dkeq3-r65wk-zvqiu-emcxx-bqx5n-bbfgm-75pzh-b7y3x-dk7sd-nylag-yqe,3746f40991feb9120cf6703d4c1f1dbfe1377fccf2c3515e637730020fcd447e,300_000_000
c47cr-7ikor-uwiaa-aaaaa-cmaca-uaqca-aaaqk-a,1_645_470_060_738_710_808,mvn4j-ae5nf-np2pt-ztnlu-4i5eh-7c3vz-gvuxl-upczf-upkxv-7h7he-jqe,41dd27d081215144234d2d185ee5bb42dc9bc71cf567bbabf71667da2d786b57,300_000_000
ghxk4-hikor-uwiaa-aaaaa-cmaca-uaqca-aabah-q,1_645_495_742_919_639_205,xaczq-zlg6u-mqfs3-g6ddv-okqak-ggeef-6ab5w-kzz7d-ccsb2-osyot-pqe,6c9aae28d75c1c792ae88e3391ebf03856b207ad7cf165c7ecc5eb178066bb17,298_000_000
ocnl5-cikor-uwiaa-aaaaa-cmaca-uaqca-aabuv-q,1_645_524_996_282_705_021,cv4s6-6zfm3-znli7-uijzc-jd2dk-b5p3d-nxy4x-2egvn-teecb-keobl-fae,3746f40991feb9120cf6703d4c1f1dbfe1377fccf2c3515e637730020fcd447e,260_000_000
n3vsm-fikor-uwiaa-aaaaa-cmaca-uaqca-aaba3-a,1_645_528_597_752_403_106,atbeb-ptdzp-q3ltk-baz6u-abdho-5mjfm-lbjsu-v6sxf-pfbbp-543a6-kqe,de1471e41ce631be063bf1f3cf9ac3b5621e03c00a941163762ee8edce088562,100_000_000
ekbdm-sykor-uwiaa-aaaaa-cmaca-uaqca-aabal-q,1_645_533_544_302_235_236,xaczq-zlg6u-mqfs3-g6ddv-okqak-ggeef-6ab5w-kzz7d-ccsb2-osyot-pqe,edeb0243d99d548750cc4f88857d5e546a6966882accaf3cd20c69d418eba01e,298_000_000
y2bcf-sakor-uwiaa-aaaaa-cmaca-uaqca-aaacu-q,1_645_541_692_677_362_048,kufia-cmjyx-fbzye-32ib3-mxkgm-kaein-5fwbq-3zjt3-xxjgd-mib5s-gae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,150_000_000
ogthp-iqkor-uwiaa-aaaaa-cmaca-uaqca-aaanw-q,1_645_541_695_238_452_141,kufia-cmjyx-fbzye-32ib3-mxkgm-kaein-5fwbq-3zjt3-xxjgd-mib5s-gae,5f4c619dc8981c9578f9a0101695ddb242174e64f0ae327c4759cbe2cbac7dfd,150_000_000
gbc3l-3ykor-uwiaa-aaaaa-cmaca-uaqca-aabxa-q,1_645_546_736_863_624_885,l3tpu-mztiq-nyaz3-lf7zp-gxhgf-tz5ex-3xnyb-nhlpg-2unk2-kql2n-wqe,7ed254e3169e1335c5340129f7d946986358af9cb21b47cc7268f3c284089cf0,190_000_000
75tcs-jykor-uwiaa-aaaaa-cmaca-uaqca-aabzg-q,1_645_548_724_814_079_745,bdot4-67eyo-7klyt-wfeto-oxf2p-gptec-2pnkb-y2hxp-yw4rz-p2qzm-vae,7ed254e3169e1335c5340129f7d946986358af9cb21b47cc7268f3c284089cf0,100_000_000
wolda-kakor-uwiaa-aaaaa-cmaca-uaqca-aabxl-a,1_645_549_494_855_998_209,hk7l2-ryr2p-za5wc-mvyi6-dpuhk-qlosn-me556-ov5tu-3tg5g-toh5e-cae,7ed254e3169e1335c5340129f7d946986358af9cb21b47cc7268f3c284089cf0,100_000_000
n5hom-3ykor-uwiaa-aaaaa-cmaca-uaqca-aaaxf-a,1_645_579_746_070_730_035,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,5497ec22af260fef23bd721312e8521bfe900fc901dc45137bbf199e297fa8af,299_000_000
enlzz-rikor-uwiaa-aaaaa-cmaca-uaqca-aaabs-a,1_645_582_418_310_060_710,z4lvj-mkaf3-4panu-zi2ke-cc3jp-mud4p-duur4-p4bd5-4owi6-7cqpx-oae,b6a241f56ad261a4a3a4af2cd28e9d9942fd0dde50ed09ec4abae76fe098addb,300_000_000
rhcnt-sykor-uwiaa-aaaaa-cmaca-uaqca-aaaoy-a,1_645_590_106_743_016_608,mngks-ijhft-oavgz-uq6fp-saw6v-bddnx-emrgj-o5vuy-44b3l-pwwz4-wqe,58af3c77d9c5fa1f8d62db69a3a50392e5647925a7e04fdeaab4b5240bdfc66f,254_999_999
qstwq-7ikor-uwiaa-aaaaa-cmaca-uaqca-aabme-a,1_645_590_161_319_372_262,7lk6s-rlfhd-vf3d2-edd46-lfh52-xyb6f-e5beu-elfsd-vh2ic-juokm-wae,58af3c77d9c5fa1f8d62db69a3a50392e5647925a7e04fdeaab4b5240bdfc66f,254_000_000
ax7mn-hikor-uwiaa-aaaaa-cmaca-uaqca-aaaxn-q,1_645_590_237_756_116_028,ag7bv-ushmp-2tmmt-his5c-2ft6a-dm45f-n354t-oi4z4-pwl3w-g6ofa-iqe,58af3c77d9c5fa1f8d62db69a3a50392e5647925a7e04fdeaab4b5240bdfc66f,300_000_000
6oqfr-2ykor-uwiaa-aaaaa-cmaca-uaqca-aabme-q,1_645_590_324_366_048_428,dnpcv-qzeeo-qfr7b-zi4kb-kuj6e-37gw2-ckztf-s6c75-4656u-z6x3a-6qe,58af3c77d9c5fa1f8d62db69a3a50392e5647925a7e04fdeaab4b5240bdfc66f,254_500_000
mmlpg-nqkor-uwiaa-aaaaa-cmaca-uaqca-aaa4w-q,1_645_668_271_035_076_578,ycoix-wpepe-wh7c5-6nm7k-zta3m-vzhdf-pikca-csb5w-xadoh-xsgik-mqe,edc08c1a1b11594ab20d134416f486c433d050840e954070b1ead07a4f61c9f5,277_000_000
h7k7h-rqkor-uwiaa-aaaaa-cmaca-uaqca-aaaim-q,1_645_716_437_184_309_519,wmj7h-dy56c-bma3c-5ebqu-zgw6h-lyon3-uqwlx-bm4du-tgy74-bzobn-tae,590d3f3c8d92a898abe5cbea46ee8ed5be2fe674b10ad65d4338df95b84afd2a,244_999_900
cc66f-bikor-uwiaa-aaaaa-cmaca-uaqca-aaay6-a,1_645_787_156_559_491_223,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,b9f2125f103a4ff58b88efe232d398660146a6db0239f8338a04eadb55de542d,200_000_000
nojk3-pqkor-uwiaa-aaaaa-cmaca-uaqca-aaafk-q,1_645_838_104_141_382_244,5mmmu-4ucim-mq2tx-ilv7u-p4uwj-wmwpg-aklnd-wcczk-sz2pc-uw25y-eqe,cf7a18fd7d2eababea2f5b2f8969139c315e5f938320210cc73a66d494c95e63,218_000_000
6buax-gykor-uwiaa-aaaaa-cmaca-uaqca-aaay3-a,1_645_857_027_964_896_460,2i3xg-vkvs5-yo6vg-xx2wt-5463y-n5kks-7bgs4-nynjs-wwj4r-dborq-5ae,cf7a18fd7d2eababea2f5b2f8969139c315e5f938320210cc73a66d494c95e63,250_000_000
3ao3i-nikor-uwiaa-aaaaa-cmaca-uaqca-aaa6m-a,1_645_857_196_402_758_149,nqhwv-ab4is-54ktd-dwyg2-k4rvc-744pj-nsmwt-orjvf-uygfz-b4ahb-zqe,cf7a18fd7d2eababea2f5b2f8969139c315e5f938320210cc73a66d494c95e63,280_000_000
prom6-rikor-uwiaa-aaaaa-cmaca-uaqca-aabbx-q,1_645_858_808_044_033_182,dkhmp-5ib3i-2fvyx-syesy-uakdk-o5pee-llc5p-l75ja-oyywk-f6j5h-jqe,eef7205ec54e9405bf6dc9661ff913bb02418132a0143890f66bd823b49eb290,400_000_000
nczz2-2ykor-uwiaa-aaaaa-cmaca-uaqca-aabjp-q,1_645_858_930_262_432_075,gufnd-f5one-bdt4r-ihb6t-fklyq-tfpvq-xi7y7-nytpg-akcgh-pgajn-fqe,eef7205ec54e9405bf6dc9661ff913bb02418132a0143890f66bd823b49eb290,420_000_000
c2ktg-dykor-uwiaa-aaaaa-cmaca-uaqca-aaahn-a,1_645_871_518_888_600_186,j74kp-zjjrj-deceu-awsv3-4pm7l-gqobf-h5dv2-w27si-lncgo-bqoen-2ae,0e30621d41c10fcc258ac0bbe9e5a26363993ac6fbd4002bf21904be2e808d84,219_000_000
m34ku-rakor-uwiaa-aaaaa-cmaca-uaqca-aaaxd-a,1_645_950_724_342_888_686,55573-u4k3y-dtd75-ntmxi-cg3rf-3k4xk-jwxf7-uissn-xe37d-46zuh-7ae,5207daa6bab0944e7568e2e89cbe415a97a454af6bef9c87494b7aa79e8887fd,210_000_000
ux2cj-zikor-uwiaa-aaaaa-cmaca-uaqca-aaau5-q,1_645_965_403_768_443_284,qcnck-qlksd-g5yey-coayb-xmayb-6wc6a-zvc77-2myzy-3336y-kbdeu-cae,4a411ff180a2a2e098d673624678dfe13ffbc926d538587e3444aa024d5e4064,170_000_000
kx53p-iikor-uwiaa-aaaaa-cmaca-uaqca-aaawv-q,1_645_975_889_955_633_432,tcoyh-g7vfw-fl7zq-2fvch-mywxa-4o35l-mtg6u-hn6ay-lafvj-no3kt-3qe,f1fb5c1cdfe6bcecd952426a66ff2f798c914c51e9315fb8b706abdedf30b834,185_000_000
kklhh-oakor-uwiaa-aaaaa-cmaca-uaqca-aaawx-q,1_645_976_344_678_287_166,czcf4-xwtyx-zcnhx-da44k-xtojr-chcmi-x462r-lzd7q-b3erz-t4qdh-6qe,ea35804c3cb2bcc52bad0bfb30cfba285cc2f4f7af52c582b8280d52b31588a9,198_000_000
z2pxk-eikor-uwiaa-aaaaa-cmaca-uaqca-aaavv-q,1_645_980_972_387_382_560,ydj3y-yy5xl-r3eiz-3ukkd-dwt2n-6qopy-p6kd4-txtlq-rm2u5-nbgur-pqe,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,210_000_000
ja2xw-7ikor-uwiaa-aaaaa-cmaca-uaqca-aabqp-q,1_646_006_073_271_731_605,kvpef-duozj-l35ti-n7b6i-qfbsi-aonvu-onq7z-clatr-lnaob-ibzcf-pae,4771bc5e0a5f4e4980776ca4ce5d089d3daf7ba972a6c0485ba69b73c909cc82,200_000_000
nxgxw-bakor-uwiaa-aaaaa-cmaca-uaqca-aaa4s-q,1_646_009_056_255_102_639,7coof-wjjgg-naez5-sydjw-l2ec5-luieo-nvyov-lgtow-ff2cb-qepgx-oqe,cc818989e3891971c7ab80a8106265c379b2b228d32295526e928eb4b4c9c86c,245_000_000
w3ta3-tykor-uwiaa-aaaaa-cmaca-uaqca-aabcp-a,1_646_015_067_631_323_067,crpvq-6qvm7-bwpmz-kdkqm-meoz3-jtilm-7vugy-zeico-onxbg-cwbkz-5qe,0f152ecb5e0bf0f3a4cebd92c272a60144973bee468cded0695277aab171d038,250_000_000
76azc-cqkor-uwiaa-aaaaa-cmaca-uaqca-aaabf-a,1_646_027_399_089_317_559,65jq7-cke7o-jy7b4-r6ppj-5nmgz-wcyc5-3cznb-yf74o-tnt7e-gculc-4qe,5415561018b12f73bf198cb3b56f2a0b28c14e139645273b7da92b3868c27184,150_000_000
n3s73-hikor-uwiaa-aaaaa-cmaca-uaqca-aaaac-a,1_646_055_446_038_517_859,hyqxy-gsizh-l3aov-clt2c-6o3da-m2ms7-53pjp-vncd6-fz634-pxut4-vae,ffa8c0252106d9a545f04b065dd6a6b738e2d271b59fda14ea75cf540056fb71,412_800_000
7l3mc-kikor-uwiaa-aaaaa-cmaca-uaqca-aaaen-q,1_646_062_880_694_537_390,amhrt-midmp-btp2f-nk4o4-sujye-ra2ji-vfpjv-a7dmf-sr67q-eu4ry-bae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,200_000_000
ulxop-takor-uwiaa-aaaaa-cmaca-uaqca-aaasu-q,1_646_062_945_086_599_788,awelm-vtrth-lbcgh-gtcc5-ksjh2-4655x-z5yx7-vcvj5-ida3p-5s62s-yae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,250_000_000
76azc-cqkor-uwiaa-aaaaa-cmaca-uaqca-aaabf-a,1_646_062_982_733_156_136,mjz5e-5bms6-grlv6-um6pg-yhkyk-2bbpr-bgals-ptrog-vj4sj-e2377-pae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,280_000_000
xmn5r-3akor-uwiaa-aaaaa-cmaca-uaqca-aaa6c-q,1_646_063_148_438_313_772,g3gqi-c72tq-brqk4-x6lyo-3kouy-4jiku-hs4ad-i3dks-cd2ye-gfqx7-nae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,370_000_000
5f2fo-hqkor-uwiaa-aaaaa-cmaca-uaqca-aaamx-q,1_646_063_212_960_891_554,67646-fhpbl-ebm4d-m6r7t-uhlho-ucpbm-gb6km-rm5pp-xtuhh-gxozc-xae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,444_000_000
5qbqo-pikor-uwiaa-aaaaa-cmaca-uaqca-aaaj7-a,1_646_063_263_656_220_477,67646-fhpbl-ebm4d-m6r7t-uhlho-ucpbm-gb6km-rm5pp-xtuhh-gxozc-xae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,666_000_000
gwrfv-uikor-uwiaa-aaaaa-cmaca-uaqca-aaama-q,1_646_063_466_530_012_804,67646-fhpbl-ebm4d-m6r7t-uhlho-ucpbm-gb6km-rm5pp-xtuhh-gxozc-xae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,666_000_000
4c2ry-bikor-uwiaa-aaaaa-cmaca-uaqca-aaak2-q,1_646_063_521_446_950_600,4yava-wuzrg-5wczy-fmjwo-fopw6-ny4m6-ywv42-jc52v-zqpmg-gswaq-7ae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,290_000_000
f3kpr-gqkor-uwiaa-aaaaa-cmaca-uaqca-aaalb-a,1_646_063_570_879_303_258,3subw-yacja-tinye-etogc-qmi6q-pocvf-y6von-z3z7g-hoydo-tzaax-tae,36117a4102b241effedeaaf3b7757967f994ec9fdfca1217b307716891ecdad7,300_000_000
e4k3h-aikor-uwiaa-aaaaa-cmaca-uaqca-aaanm-a,1_646_064_101_568_125_452,6zcaq-tzedk-rsqbh-4xmyq-76sbu-wdlsy-7lxpn-ffblg-mzyw6-v46p2-qqe,0f152ecb5e0bf0f3a4cebd92c272a60144973bee468cded0695277aab171d038,400_000_000
2zlig-gqkor-uwiaa-aaaaa-cmaca-uaqca-aabaa-q,1_646_070_169_743_695_854,wgpcp-a5i3c-wrfci-j6p2f-x64mv-prc77-l5sml-3x2uc-hqfzx-fjovh-qqe,8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,190_000_000
l76hi-qqkor-uwiaa-aaaaa-cmaca-uaqca-aaae6-a,1_646_070_312_090_389_888,dmbok-6o4wa-icqlq-rxsuu-o7zq4-zgviw-i7ttc-z6epx-4okar-f2csh-vae,8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,200_000_000
wscuk-tikor-uwiaa-aaaaa-cmaca-uaqca-aaabx-q,1_646_070_369_011_489_278,nanpd-f3mvy-lfrkp-iwnvd-6iahb-hclf6-chy7l-mhhm6-hxiyj-veylj-6qe,6b08377ce336526264a03c984c7b5d7ee8e62d2d725029cf7a12130e3a46fcd5,200_000_000
qwomz-eqkor-uwiaa-aaaaa-cmaca-uaqca-aaafl-q,1_646_070_603_991_176_369,slyyg-d7bzw-63adu-ue6zm-nw4bg-62rbx-xp3af-yz4mp-wrwyy-vyr6b-tae,8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,229_999_999
pwewl-sykor-uwiaa-aaaaa-cmaca-uaqca-aaaao-a,1_646_070_950_184_748_300,gfm5f-aq76v-mtz32-xpmey-bzgpr-jq66d-zamof-fn542-ptmse-cbwot-xae,8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,300_000_000
fm5kd-2akor-uwiaa-aaaaa-cmaca-uaqca-aaaau-q,1_646_071_177_821_647_434,mhivh-b3tyj-rik4f-4yj4o-nqfg7-p2w2x-6j7c6-dpurs-ertue-rbdhx-vqe,8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,300_000_000
yzvuc-3ikor-uwiaa-aaaaa-cmaca-uaqca-aaa2o-a,1_646_087_315_510_046_207,p6aqo-23hoj-yl6ik-pecj2-vsv5s-433ax-3iz2z-g7prj-kxa5f-7wzzw-uae,c69623f5ed9895a45be3dc16d539fddf4df4802f79c60797d051effdd203cf2d,180_000_000
xdjyx-hakor-uwiaa-aaaaa-cmaca-uaqca-aabk5-a,1_646_087_415_246_296_118,pevm4-e4ywl-m6rkr-g6unb-g4som-adhus-gujor-k6pmz-zs6iy-t3b2t-2ae,c69623f5ed9895a45be3dc16d539fddf4df4802f79c60797d051effdd203cf2d,190_000_000
lyqgr-aakor-uwiaa-aaaaa-cmaca-uaqca-aaavs-a,1_646_099_928_803_173_851,jpu6n-n76fv-dakql-wj63i-i6dsz-ezcwu-dxhjf-rynk4-gv6x5-pxizd-2ae,892a61d9a361e0ff4ff8fd65f60603529416d5e725485356ab2e5ca89b2df765,250_000_000
fzg7d-sykor-uwiaa-aaaaa-cmaca-uaqca-aaaf4-a,1_646_102_476_488_132_255,dwrpr-zrxu3-popbe-wmmux-otqaq-7soou-ngppr-ni4zz-pm2yl-kprbg-hqe,29d2cd931065cf3be11a93d218133bfa1bbed11586cd5f924bc1105f20fd0d6a,200_000_000
bgxwl-cakor-uwiaa-aaaaa-cmaca-uaqca-aabml-q,1_646_143_807_906_101_169,eqkhw-64fn6-fled2-5tw6j-6zfax-czxt4-2yo6i-dvmgz-aepr7-g73o4-eqe,2df570786eb1c8d2146b4f5faf6bb01d8d7e375a12d4dcc9edeb57b21750aaf0,150_000_000
v3a7l-jikor-uwiaa-aaaaa-cmaca-uaqca-aaa7m-a,1_646_145_102_782_317_680,sa4my-hvur3-iqxws-yqgpw-p3hy5-lntdz-3j7fi-teobz-xhc2u-tzved-lqe,0743bdc41d587a9f2bbd0e65467aaa68c813bf7cf5b42ace39de9155941b6330,150_000_000
m34ku-rakor-uwiaa-aaaaa-cmaca-uaqca-aaaxd-a,1_646_151_354_536_772_266,nufgd-d6l2s-cz7nz-fbtyx-ehyin-zrg2y-zjc3m-ai5jz-w5jrb-qrdc6-tqe,588d26fdcbf5d5b6fc12abc2fb8b1670617394c903414dfcb03675723c0ca554,157_000_000
u7u52-gykor-uwiaa-aaaaa-cmaca-uaqca-aaab3-q,1_646_159_601_125_075_147,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,3801194bf7826a9670d377dfb41e589bc4e75fc298262f29bc381295d3a34fed,150_000_000
u7u52-gykor-uwiaa-aaaaa-cmaca-uaqca-aaab3-q,1_646_171_032_058_258_104,jwwys-mdtty-5h5qf-wugwp-3lsth-b2ab6-deg5q-2hoif-gz7x4-c4reu-gqe,8b5c43ffc9a12ac17b437801a6f345d0bd406b21213bd35175553242028fea99,130_000_000
qqylv-jakor-uwiaa-aaaaa-cmaca-uaqca-aaaca-a,1_646_187_282_799_995_233,pwz6o-yjieh-6xv2w-u4fji-rbdnj-r5hgc-3xr7r-rgz7e-yob63-nrrog-cae,425a61f02fc31c991b141e48dd5a3a1ccb8b0dbc37d557ccfead8723bfd826ae,369_000_000
zydhy-qakor-uwiaa-aaaaa-cmaca-uaqca-aaa3i-q,1_646_193_065_756_851_104,z7jkj-3yho3-qy4au-tjpr5-q4h33-ykoa5-x7qkf-xntko-2varq-jxzdz-gae,d6a8f78c22ee42c733ad9fdad9fecfd7b4ceda3932863d6aafb9aee7860fb429,160_000_000
fy6zw-pykor-uwiaa-aaaaa-cmaca-uaqca-aaat3-q,1_646_223_365_226_975_477,kucmh-etl3b-gttpr-deigg-e7ezg-43jwg-w6gvi-nmwom-eb6kw-6w7zx-cae,2df570786eb1c8d2146b4f5faf6bb01d8d7e375a12d4dcc9edeb57b21750aaf0,150_000_000
34abv-wakor-uwiaa-aaaaa-cmaca-uaqca-aaaij-q,1_646_224_567_743_979_790,xaczq-zlg6u-mqfs3-g6ddv-okqak-ggeef-6ab5w-kzz7d-ccsb2-osyot-pqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,150_000_000
fzg7d-sykor-uwiaa-aaaaa-cmaca-uaqca-aaaf4-a,1_646_224_694_956_737_360,2fvuz-ogidy-62pi7-5gfkt-sdsmc-vnqmz-2oyfl-y5f5p-7tlmc-jhvvq-pqe,92418ba9566fc0c689b9fea81761db3634832030f79bbed040f58321ea902807,210_000_000
a3lea-bakor-uwiaa-aaaaa-cmaca-uaqca-aaal5-a,1_646_227_275_366_136_904,7coof-wjjgg-naez5-sydjw-l2ec5-luieo-nvyov-lgtow-ff2cb-qepgx-oqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,160_000_000
imhhd-nikor-uwiaa-aaaaa-cmaca-uaqca-aaa3h-a,1_646_227_351_494_273_043,55yr7-ycmgc-pxlda-baugj-wbr7j-dz3j5-c7f6n-leblo-vc4gx-rq7ww-4ae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,190_000_000
kujni-bakor-uwiaa-aaaaa-cmaca-uaqca-aaaop-a,1_646_227_429_005_597_275,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,155_000_000
cn6ap-oikor-uwiaa-aaaaa-cmaca-uaqca-aaa4u-a,1_646_227_495_710_809_677,7coof-wjjgg-naez5-sydjw-l2ec5-luieo-nvyov-lgtow-ff2cb-qepgx-oqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,175_000_000
womox-iakor-uwiaa-aaaaa-cmaca-uaqca-aaaxs-a,1_646_227_683_254_845_783,u7osd-jghyu-5ns76-qq6k5-yzjxr-hxfj4-tq4gj-n6fd7-7fvfu-ob3o6-uqe,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,160_000_000
26bst-fakor-uwiaa-aaaaa-cmaca-uaqca-aaabz-a,1_646_227_813_108_821_261,bwyrx-nihb5-ue5wp-cegi4-6oxen-jd2nl-ejsrd-bv7e6-qkdad-imy7f-mae,3013ecb8e0776f6914a216b4ed310447542880c93765818a8dabcbc14c2aa0b8,900_000_000
